CBSA Name,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans,Precip,Pressure,RH,Site,Temp,Wind
"Salem, OR",NA,NA,NA,NA,5.9119803244,23.9257884972,NA,NA,NA,NA,NA,NA,0.0193963571429,26.9675324675,NA,NA,41420,Metropolitan Statistical Area,390738.0,1923.1,203.2,2958.1,117366.0,0.743905685492,20873.0,0.132300183812,17214.0,0.109108195474,2317.0,0.0146859352222,157770.0,NA,NA,NA,NA,NA,NA
"Shelton, WA",NA,NA,NA,NA,5.97561569452,24.5616438356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43220,Micropolitan Statistical Area,60699.0,959.4,63.3,405.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Show Low, AZ",NA,NA,NA,NA,3.30366972477,13.871559633,14.9651162791,13.8459302326,NA,NA,NA,NA,0.0407232986301,41.4520547945,NA,NA,43320,Micropolitan Statistical Area,107449.0,9950.4,10.8,156.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taos, NM",NA,NA,NA,NA,3.63206516563,14.39503386,16.1481481481,14.9074074074,NA,NA,NA,NA,NA,NA,NA,NA,45340,Micropolitan Statistical Area,32937.0,2203.1,15.0,91.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Dalles, OR",NA,NA,NA,NA,6.39278529589,25.4794520548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45520,Micropolitan Statistical Area,25213.0,2381.5,10.6,1088.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Twin Falls, ID",NA,NA,NA,NA,6.14686902805,25.3276353276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46300,Micropolitan Statistical Area,99604.0,2518.4,39.6,1168.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Utica-Rome, NY",NA,NA,NA,NA,8.03026368886,31.9171597633,NA,NA,NA,NA,NA,NA,0.0262759643836,31.2287671233,0.524398963889,0.622222222222,46540,Metropolitan Statistical Area,299397.0,2623.9,114.1,2186.4,104761.0,0.821429411534,11079.0,0.086870270906,10314.0,0.0808719175128,1381.0,0.010828400047,127535.0,NA,NA,NA,NA,NA,NA
"Vernal, UT",NA,NA,NA,NA,6.31251772635,25.5849056604,NA,NA,NA,NA,4.21473799314,9.40603566529,0.0447040361083,52.3490471414,NA,NA,46860,Micropolitan Statistical Area,32588.0,4479.7,7.3,250.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vineland-Millville-Bridgeton, NJ",NA,NA,NA,NA,8.42850273813,32.6258278146,NA,NA,NA,NA,NA,NA,0.028918782967,36.5384615385,1.07423450685,3.79452054795,47220,Metropolitan Statistical Area,156898.0,483.7,324.4,2523.6,49492.0,0.830082350771,6114.0,0.102544320145,3063.0,0.0513727923788,954.0,0.0160005367056,59623.0,NA,NA,NA,NA,NA,NA
"Waco, TX",NA,NA,NA,NA,8.21989079847,33.5479876161,NA,NA,0.3,3.0,2.79123302762,7.43093922652,0.0280205316804,34.2314049587,0.427821064067,0.935933147632,47380,Metropolitan Statistical Area,234906.0,1037.1,226.5,1743.0,91736.0,0.815423862899,13833.0,0.122958907032,6416.0,0.0570306041724,516.0,0.00458662589666,112501.0,NA,NA,NA,NA,NA,NA
"Walla Walla, WA",NA,NA,NA,NA,6.4298972274,26.0082191781,15.9450549451,14.5741758242,NA,NA,NA,NA,NA,NA,NA,NA,47460,Micropolitan Statistical Area,58781.0,1270.1,46.3,2337.2,20357.0,0.71158417226,3578.0,0.125069910515,4363.0,0.152509787472,310.0,0.0108361297539,28608.0,NA,NA,NA,NA,NA,NA
"Wenatchee, WA",NA,NA,NA,NA,6.14587948319,24.014084507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48300,Metropolitan Statistical Area,110884.0,4739.8,23.4,1520.2,37935.0,0.787572404343,4512.0,0.0936740922208,5107.0,0.10602694791,613.0,0.0127265555256,48167.0,NA,NA,NA,NA,NA,NA
"Wichita Falls, TX",NA,NA,NA,NA,6.7148021853,27.7313915858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48660,Metropolitan Statistical Area,151306.0,2619.6,57.8,1526.2,55153.0,0.800095745144,6157.0,0.0893186137264,7279.0,0.105595288178,344.0,0.00499035295142,68933.0,NA,NA,NA,NA,NA,NA
"Winona, MN",NA,NA,NA,NA,6.55847457627,26.4745762712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49100,Micropolitan Statistical Area,51461.0,626.2,82.2,1433.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Athens, TN",NA,NA,NA,NA,NA,NA,24.9508196721,23.0983606557,NA,NA,8.99864618106,17.5571030641,NA,NA,3.12185809917,10.7052341598,11940,Micropolitan Statistical Area,52266.0,430.1,121.5,243.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canon City, CO",NA,NA,NA,NA,NA,NA,14.5,13.462962963,NA,NA,NA,NA,NA,NA,NA,NA,15860,Micropolitan Statistical Area,46824.0,1533.1,30.5,811.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carbondale, IL",NA,NA,NA,NA,NA,NA,21.9090909091,20.2727272727,NA,NA,NA,NA,NA,NA,NA,NA,16060,Micropolitan Statistical Area,60218.0,584.1,103.1,995.5,47536.0,0.837328917933,4326.0,0.0762008772084,4654.0,0.0819784749256,255.0,0.00449172993254,56771.0,NA,NA,NA,NA,NA,NA
"Cleveland, TN",NA,NA,NA,NA,NA,NA,20.717791411,19.1840490798,NA,NA,7.20229512687,14.473880597,NA,NA,6.92811297534,29.0684931507,17420,Metropolitan Statistical Area,115788.0,763.4,151.7,811.3,36498.0,0.852219394307,3463.0,0.0808602050109,2788.0,0.0650991197142,78.0,0.00182128096761,42827.0,NA,NA,NA,NA,NA,NA
"Culpeper, VA",NA,NA,NA,NA,NA,NA,15.75,14.5833333333,NA,NA,NA,NA,NA,NA,NA,NA,19020,Micropolitan Statistical Area,46689.0,379.2,123.1,322.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deming, NM",NA,NA,NA,NA,NA,NA,25.0662393162,21.8525641026,NA,NA,4.5602299863,12.2712328767,0.028361690411,33.6246575342,NA,NA,19700,Micropolitan Statistical Area,25095.0,2965.2,8.5,577.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dodge City, KS",NA,NA,NA,NA,NA,NA,16.9479452055,15.6575342466,NA,NA,NA,NA,NA,NA,NA,NA,19980,Micropolitan Statistical Area,33848.0,1098.3,30.8,435.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Liverpool-Salem, OH",NA,NA,NA,NA,NA,NA,23.4237288136,21.5847457627,NA,NA,NA,NA,NA,NA,2.67471925753,11.3671232877,20620,Micropolitan Statistical Area,107841.0,531.9,202.7,730.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evanston, WY",NA,NA,NA,NA,NA,NA,12.5195195195,11.2042042042,NA,NA,1.45814835613,4.5811965812,0.0407679038462,40.1978021978,NA,NA,21740,Micropolitan Statistical Area,21118.0,2081.3,10.1,48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Findlay, OH",NA,NA,NA,NA,NA,NA,18.6703296703,17.2472527473,NA,NA,NA,NA,NA,NA,NA,NA,22300,Micropolitan Statistical Area,74782.0,531.4,140.7,1134.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gallup, NM",NA,NA,NA,NA,NA,NA,13.1895910781,12.1970260223,NA,NA,NA,NA,NA,NA,NA,NA,23700,Micropolitan Statistical Area,71492.0,5449.8,13.1,318.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgetown, SC",NA,NA,NA,NA,NA,NA,21.4650205761,19.6944444444,NA,NA,NA,NA,NA,NA,NA,NA,23860,Micropolitan Statistical Area,60158.0,813.5,73.9,268.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, TN",NA,NA,NA,NA,NA,NA,15.5172413793,14.3793103448,NA,NA,NA,NA,NA,NA,NA,NA,27180,Metropolitan Statistical Area,115425.0,842.9,136.9,943.8,54803.0,0.861289663518,4604.0,0.0723569441607,3899.0,0.0612770906348,323.0,0.00507630168634,63629.0,NA,NA,NA,NA,NA,NA
"Joplin, MO",NA,NA,NA,NA,NA,NA,24.5137614679,22.0764525994,NA,NA,NA,NA,0.0374006465116,46.0418604651,NA,NA,27900,Metropolitan Statistical Area,175518.0,1263.3,138.9,872.5,66864.0,0.825308268635,8445.0,0.104237382278,5569.0,0.0687386597875,139.0,0.00171568929978,81017.0,NA,NA,NA,NA,NA,NA
"Lexington, NE",NA,NA,NA,NA,NA,NA,22.5744680851,20.4042553191,NA,NA,NA,NA,NA,NA,NA,NA,30420,Micropolitan Statistical Area,26370.0,1471.3,17.9,481.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mason City, IA",NA,NA,NA,NA,NA,NA,21.9398496241,20.2086466165,NA,NA,NA,NA,NA,NA,NA,NA,32380,Micropolitan Statistical Area,51749.0,968.4,53.4,797.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Castle, PA",NA,NA,NA,NA,NA,NA,25.1831395349,23.125,0.5481136,7.01176470588,NA,NA,0.0265660093458,38.0280373832,2.21077151724,10.2270114943,35260,Micropolitan Statistical Area,91108.0,358.2,254.4,1572.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pahrump, NV",NA,NA,NA,NA,NA,NA,23.0760279286,21.1636927851,NA,NA,NA,NA,NA,NA,NA,NA,37220,Micropolitan Statistical Area,43946.0,18181.9,2.4,195.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palatka, FL",NA,NA,NA,NA,NA,NA,18.2005571031,16.8050139276,NA,NA,NA,NA,NA,NA,0.678844945205,5.6602739726,37260,Micropolitan Statistical Area,74364.0,727.6,102.2,272.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverthorne, CO",NA,NA,NA,NA,NA,NA,14.5801282051,13.4647435897,NA,NA,NA,NA,NA,NA,NA,NA,43540,Micropolitan Statistical Area,27994.0,608.4,46.0,54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Summerville, GA",NA,NA,NA,NA,NA,NA,17.6610169492,16.3389830508,NA,NA,NA,NA,0.0241848821138,39.4105691057,NA,NA,44900,Micropolitan Statistical Area,26015.0,313.3,83.0,192.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williamsport, PA",NA,NA,NA,NA,NA,NA,15.6481481481,14.5,NA,NA,NA,NA,0.0294174697674,39.7395348837,NA,NA,48700,Metropolitan Statistical Area,116111.0,1228.6,94.5,1747.5,44034.0,0.813260688891,5062.0,0.0934897035737,4284.0,0.0791208791209,765.0,0.0141287284144,54145.0,NA,NA,NA,NA,NA,NA
"Burley, ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0436869461078,41.5628742515,NA,NA,15420,Micropolitan Statistical Area,43021.0,3322.7,12.9,304.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coeur d'Alene, ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97848116912,7.29411764706,0.0288561153846,33.3791208791,NA,NA,17660,Metropolitan Statistical Area,138494.0,1244.1,111.3,1357.8,42972.0,0.789433074916,5449.0,0.100102876878,5670.0,0.104162839402,343.0,0.00630120880332,54434.0,NA,NA,NA,NA,NA,NA
"Elmira, NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0263608739726,33.7479452055,2.08397473151,5.18082191781,21300,Metropolitan Statistical Area,88830.0,407.4,218.1,2162.6,32986.0,0.84113627091,2967.0,0.0756578947368,2662.0,0.0678804569563,601.0,0.015325377397,39216.0,NA,NA,NA,NA,NA,NA
"Granbury, TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281218049451,34.7252747253,NA,NA,24180,Micropolitan Statistical Area,59672.0,607.1,98.3,323.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iron Mountain, MI-WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0291536120219,33.7759562842,NA,NA,27020,Micropolitan Statistical Area,30591.0,1249.6,24.5,472.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Killeen-Temple-Fort Hood, TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030336369863,36.1863013699,NA,NA,28660,Metropolitan Statistical Area,405300.0,2815.9,143.9,2001.8,145284.0,0.814751257592,19152.0,0.107404229546,13557.0,0.0760275240162,324.0,0.00181698884571,178317.0,NA,NA,NA,NA,NA,NA
"Kingston, NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343771534247,36.3616438356,0.501360569863,0.956164383562,28740,Metropolitan Statistical Area,182493.0,1124.2,162.3,958.6,50767.0,0.753320176285,5996.0,0.0889733050407,10062.0,0.149307771067,566.0,0.00839874760725,67391.0,NA,NA,NA,NA,NA,NA
"Longview, TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56542875616,15.2136986301,0.0279362383562,37.4876712329,1.20591863836,7.73424657534,30980,Metropolitan Statistical Area,214369.0,1780.3,120.4,876.0,81883.0,0.841430832152,9592.0,0.0985675236862,5494.0,0.0564564194258,345.0,0.00354522473642,97314.0,NA,NA,NA,NA,NA,NA
"Malone, NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16207328824,5.02647058824,0.0152565627907,17.9813953488,0.799554108666,1.30536451169,31660,Micropolitan Statistical Area,51599.0,1629.1,31.7,195.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minot, ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11778983333,6.47777777778,NA,NA,1.73979558889,10.5888888889,33500,Micropolitan Statistical Area,69540.0,4764.3,14.6,1466.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ocean Pines, MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0373824943182,44.3409090909,NA,NA,36180,Micropolitan Statistical Area,51454.0,468.3,109.9,799.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phoenix Lake-Cedar Ridge, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0320821534247,40.7643835616,NA,NA,38020,Micropolitan Statistical Area,55365.0,2220.9,24.9,1044.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Racine, WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0353549329897,42.206185567,NA,NA,39540,Metropolitan Statistical Area,195408.0,332.5,587.7,2905.0,62871.0,0.836350817448,6451.0,0.0858153858433,4943.0,0.0657549918189,908.0,0.0120788048901,75173.0,NA,NA,NA,NA,NA,NA
"Richmond, IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78843813105,14.2051282051,39980,Micropolitan Statistical Area,68917.0,401.7,171.5,1458.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockland, ME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342540327103,36.3738317757,NA,NA,40500,Micropolitan Statistical Area,39736.0,365.1,108.8,254.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sevierville, TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0490219381818,51.5527272727,0.684543391781,1.95616438356,42940,Micropolitan Statistical Area,89889.0,592.5,151.7,346.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seymour, IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313540229885,42.7356321839,NA,NA,42980,Micropolitan Statistical Area,42376.0,509.3,83.2,784.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sheboygan, WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0344800729167,43.15625,NA,NA,43100,Metropolitan Statistical Area,115507.0,511.3,225.9,2088.2,48635.0,0.842573022418,4951.0,0.0857731887322,3897.0,0.067513253179,239.0,0.00414053567097,57722.0,NA,NA,NA,NA,NA,NA
"Tahlequah, OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0304793682432,39.4898648649,NA,NA,45140,Micropolitan Statistical Area,46987.0,749.4,62.7,321.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tyler, TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58840293151,7.12328767123,0.0327069175824,37.7142857143,NA,NA,46340,Metropolitan Statistical Area,209714.0,921.5,227.6,1167.0,80575.0,0.82152324633,10421.0,0.10625,6718.0,0.0684951060359,366.0,0.00373164763458,98080.0,NA,NA,NA,NA,NA,NA
"Victoria, TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257383286908,30.8802228412,NA,NA,47020,Metropolitan Statistical Area,115384.0,2241.0,51.5,1729.1,34856.0,0.820720508594,5316.0,0.125170708736,1990.0,0.0468566046621,308.0,0.00725217800801,42470.0,NA,NA,NA,NA,NA,NA
"Wausau, WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0332154719626,34.808411215,NA,NA,48140,Metropolitan Statistical Area,134063.0,1545.0,86.8,912.3,57108.0,0.813886869896,6865.0,0.0978380150213,5883.0,0.0838428321006,311.0,0.00443228298203,70167.0,NA,NA,NA,NA,NA,NA
"Whitewater, WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0346121464646,38.2777777778,NA,NA,48580,Micropolitan Statistical Area,102228.0,555.1,184.2,645.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williston, ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36119179696,9.36602209945,48780,Micropolitan Statistical Area,22398.0,2077.4,10.8,1088.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watertown-Fort Drum, NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0312600638889,34.6861111111,NA,NA,48060,Micropolitan Statistical Area,116229.0,1268.6,91.6,993.6,43053.0,0.772458957567,6626.0,0.118884004665,5722.0,0.102664394007,334.0,0.00599264376065,55735.0,NA,NA,NA,NA,NA,NA
"Ames, IA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0287485348837,33.8744186047,NA,NA,11180,Metropolitan Statistical Area,89542.0,572.8,156.3,2343.4,35596.0,0.726019294703,4291.0,0.0875196312387,6369.0,0.129902710641,2773.0,0.0565583634176,49029.0,NA,NA,NA,NA,NA,NA
"Bemidji, MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13420,Micropolitan Statistical Area,44442.0,2504.9,17.7,538.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greeneville, TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24620,Micropolitan Statistical Area,68831.0,622.2,110.6,257.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson City, MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357324418605,39.9023255814,NA,NA,27620,Metropolitan Statistical Area,149807.0,2247.7,66.6,522.7,58339.0,0.802098084776,9821.0,0.135028116536,4398.0,0.0604677381656,175.0,0.00240606052273,72733.0,NA,NA,NA,NA,NA,NA
"Lufkin, TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31260,Micropolitan Statistical Area,86771.0,797.8,108.8,589.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warsaw, IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47700,Micropolitan Statistical Area,77358.0,531.4,145.6,534.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gardnerville Ranchos, NV",NA,NA,NA,NA,NA,NA,NA,NA,0.50877859882,8.97050147493,NA,NA,NA,NA,NA,NA,23820,Micropolitan Statistical Area,46997.0,709.7,66.2,984.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Americus, GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0301827355372,38.1983471074,NA,NA,11140,Micropolitan Statistical Area,37829.0,649.6,58.2,276.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anderson, SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0312718542274,39.3848396501,NA,NA,11340,Metropolitan Statistical Area,187126.0,715.4,261.6,596.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashtabula, OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0373186465116,45.9302325581,1.5996235971,6.66956521739,11780,Micropolitan Statistical Area,101497.0,701.9,144.6,724.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carson City, NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0277926062176,34.7098445596,NA,NA,16180,Metropolitan Statistical Area,55274.0,144.7,382.1,3285.4,24477.0,0.845842836409,2711.0,0.0936830465132,1597.0,0.0551869514134,153.0,0.00528716566452,28938.0,NA,NA,NA,NA,NA,NA
"Chambersburg, PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0406118685446,41.455399061,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0,47564.0,0.814856692536,5955.0,0.102019838618,4774.0,0.0817871888438,78.0,0.00133628000206,58371.0,NA,NA,NA,NA,NA,NA
"Columbia, MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292714418605,38.9534883721,NA,NA,17860,Metropolitan Statistical Area,172786.0,1149.3,150.3,1630.5,69650.0,0.780077503752,10456.0,0.117106825258,8569.0,0.095972492888,611.0,0.00684317810183,89286.0,NA,NA,NA,NA,NA,NA
"DuBois, PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0399020478469,45.8373205742,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Effingham, IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326516256158,41.0738916256,NA,NA,20820,Micropolitan Statistical Area,34242.0,478.8,71.5,203.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fallon, NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313231826923,37.6105769231,NA,NA,21980,Micropolitan Statistical Area,24877.0,4930.5,5.0,861.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fernley, NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0321855431472,35.0710659898,NA,NA,22280,Micropolitan Statistical Area,51980.0,2001.2,26.0,670.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fond du Lac, WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0329985754717,35.6886792453,NA,NA,22540,Metropolitan Statistical Area,101633.0,719.6,141.2,1658.6,37976.0,0.811765208841,4376.0,0.0935402505237,4196.0,0.0896926168184,234.0,0.00500192381685,46782.0,NA,NA,NA,NA,NA,NA
"Fort Walton Beach-Crestview-Destin, FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029135690411,35.3315068493,NA,NA,18880,Metropolitan Statistical Area,180822.0,930.2,194.4,1952.0,99627.0,0.829409414076,12101.0,0.100742603107,7723.0,0.0642951098087,667.0,0.00555287300821,120118.0,NA,NA,NA,NA,NA,NA
"Gaffney, SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326296762178,38.6934097421,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Huntington, IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0310815846995,37.9672131148,NA,NA,26540,Micropolitan Statistical Area,37124.0,382.7,97.0,649.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana, PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379712790698,46.4093023256,5.08984953297,22.7582417582,26860,Micropolitan Statistical Area,88880.0,827.0,107.5,1833.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Janesville, WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0318893767442,38.2790697674,NA,NA,27500,Metropolitan Statistical Area,160331.0,718.1,223.3,1894.7,49869.0,0.815332548558,5600.0,0.0915571251063,5331.0,0.0871591132038,364.0,0.00595121313191,61164.0,NA,NA,NA,NA,NA,NA
"Lincolnton, NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0306025186916,45.308411215,NA,NA,30740,Micropolitan Statistical Area,78265.0,297.9,262.7,458.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morristown, TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035640277551,47.3306122449,NA,NA,34100,Metropolitan Statistical Area,136608.0,715.9,190.8,554.2,37713.0,0.856607459229,4164.0,0.0945804751738,2082.0,0.0472902375869,67.0,0.00152182801072,44026.0,NA,NA,NA,NA,NA,NA
